FUNCTION_ID,FUNCTION_NAME,FUNCTION_TYPE,GO_ID,GO_TYPE,UMLS_ID,UMLS_TYPE,PATHWAY_TYPE,REACTOME,PUBCHEM_PATHWAY_ID,PATHBANK,PANTHER,BIOCYC,WIKIPATHWAYS,SMPDB,PATHWAY_INTERACTION_DATABASE,KEGG,PLANT_REACTOME,PLANTCYC,PATHWAY_COMMON,PANTHER_PATHWAY,CHEMFONT,PHARMGKB,LIPID_MAPS,BIOCARTA,NETPATH
4043,transmembrane transport,biological_process,GO:0055085,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4044,transmembrane transporter binding,molecular_function,GO:0044325,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4045,transplanted organ rejection,biological_process,,Unknown,C0345468,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4046,transport,biological_process,GO:0006810,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4047,transport across blood-brain barrier,biological_process,GO:0150104,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4048,transport of fatty acids,biological_process,,Unknown,,Unknown,biological_process,R-GGA-804914| R-HSA-804914,10606| 13546| 16900| 17557| 1877| 19526| 20491| 22841| 3461| 3929| 5980| 8369| 9549,,,,,,,,,,,,,,,,
4049,transporter activity,molecular_function,GO:0005215,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4050,transposition,biological_process,GO:0032196,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4051,transversion mutation,molecular_function,,Unknown,C0599157,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4052,trehalase activity,molecular_function,GO:0015927,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4053,tricarboxylic acid cycle,biological_process,GO:0006099,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4054,triglyceride biosynthetic process,biological_process,GO:0019432,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4055,triglyceride lipase activity,molecular_function,GO:0004806,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4056,trimethylamine-n-oxide reductase (cytochrome c) activity,molecular_function,GO:0050626,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4057,trinucleotide repeat expansion,molecular_function,,Unknown,C0524894,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4058,triose-phosphate:phosphate antiporter activity,molecular_function,GO:0009670,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4059,triosephosphate isomerase,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,SMP00563,,,,,,,,,,,
4060,tripeptidyl-peptidase ii activity,molecular_function,GO:0004294,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4061,triplet codon-amino acid adaptor activity,molecular_function,GO:0030533,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4062,trna binding,molecular_function,GO:0000049,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4063,trna catabolic process,biological_process,GO:0016078,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4064,trna methylation,biological_process,GO:0030488,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4065,trna splicing,biological_process,,Unknown,,Unknown,biological_process,,27281| 31829| 35255| 38056,,,PWY-6689,,,,,,,Pathway_f9ae5e43f406b9edb73534215f99d4f0,,,,,,
4066,tropomyosin kinase activity,molecular_function,GO:0050359,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4067,trp channels,biological_process,,Unknown,,Unknown,biological_process,R-GGA-3295583| R-HSA-3295583,10617| 1182200| 1182401| 13557| 16911| 1888| 19537| 20502| 22852| 3472| 3940| 5991| 7476| 8379| 9560,,,,,,,,,,,,,,,,
4068,trypanothione metabolic process,biological_process,GO:0046206,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4069,trypanothione-disulfide reductase (nadp) activity,molecular_function,GO:0015042,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4070,trypsin activity,molecular_function,GO:0004295,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4071,trypsin inhibitor activity,molecular_function,,Unknown,C1152594,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4072,trypsin inhibitors [moa],molecular_function,,Unknown,C2756985,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4073,"tryptophan 2,3-dioxygenase activity",molecular_function,GO:0004833,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4074,tryptophan 5-monooxygenase activity,molecular_function,GO:0004510,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4075,tryptophan biosynthesis,biological_process,,Unknown,,Unknown,biological_process,,1183033| 1183264| 1183534| 1183834| 1361880| 27366| 28732| 29197| 30209| 30287| 30619| 33356| 33918| 34253| 34501| 34828| 35052| 35428| 35703| 35981| 36079| 36394| 36630| 38779| 41003| 41208| 41427| 41595| 41826| 42037| 42224| 42463| 42675| 42882| 43111| 43314| 43538| 43773| 44001| 44233| 44447| 44688| 44897| 45026| 45272| 45499| 45716| 45946| 46168| 46398| 46605| 46755| 46980| 47211| 47420| 47644| 47873| 48113| 48322| 48558| 48791| 48985| 49214| 49420| 49662| 49877| 50117| 50339| 50547| 50789| 51004| 51223| 51441| 51657| 51795| 52029| 52249| 52488| 52696| 52853| 53078| 53297| 53514| 53743| 53962| 54173| 54401| 54630| 54874| 55099| 55319| 55552| 55775| 55984| 56150| 56362| 56613| 56889| 57116| 57335| 57575| 57779,,P02783,TRPSYN-PWY,WP165,,,,R-ADU-1119494,,,,,,,,
4076,tryptophan catabolism,biological_process,,Unknown,,Unknown,biological_process,R-GGA-71240| R-HSA-71240,11085| 13389| 14824| 15993| 1664| 17952| 18711| 19089| 204| 21750| 22439| 3317| 5043| 6276| 7091| 8887| 9303,,,,,,,,,,,,,,,,
4077,tryptophan metabolism,biological_process,,Unknown,,Unknown,biological_process,,1184523| 1185256| 1186510| 1186581| 1245841| 1314785| 1314878| 1314999| 38653| 39199| 39306| 39543| 40062,SMP0087451,,,WP465,,,hsa00380,,,,,,,,,
4078,tsh,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,Pathway_52f4677f6809df9928b8ef152e1c0816,,,,,,
4079,tslp,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,Pathway_527322104e5e1da636f8f5cb6e30bca1,,,,,,
4080,tube development,biological_process,GO:0035295,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4081,tube formation,biological_process,GO:0035148,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4082,tuberculosis,biological_process,,Unknown,,Unknown,Unknown,,,,,,,,,hsa05152,,,,,,,,,
4083,tubular reabsorption,biological_process,,Unknown,C0232816,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4084,tubular secretion,biological_process,,Unknown,C0232819,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4085,tubulin binding,molecular_function,GO:0015631,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4086,tubulin complex assembly,biological_process,GO:0007021,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4087,tubulin deacetylase activity,molecular_function,GO:0042903,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4088,tubulin deacetylation,biological_process,GO:0090042,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4089,tubulin n-acetyltransferase activity,molecular_function,GO:0019799,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4090,tubulin-tyrosine ligase activity,molecular_function,GO:0004835,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4091,tumor escape,biological_process,,Unknown,C0282683,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4092,tumor formation,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,Pathway_c73fd55d722407ca47698bf766f8386d,,,,,,
4093,tumor hypoxia,biological_process,,Unknown,C4277581,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4094,tumor immunology,biological_process,,Unknown,C0920608,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4095,tumor necrosis factor binding,molecular_function,GO:0043120| GO:0005164,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4096,tumor necrosis factor production,biological_process,GO:0032640,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4097,tumor progression,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,,,PTW_0111215,,,,
4098,tumorigenicity,biological_process,,Unknown,C1519697,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4099,two component system,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,,,PTW_0202927,,,,
4100,type 1 angiotensin receptor binding,molecular_function,GO:0031702,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4101,type 2 angiotensin receptor binding,molecular_function,GO:0031703,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4102,type 2 immune response,biological_process,GO:0042092,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4103,type b pancreatic cell proliferation,biological_process,GO:0044342,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4104,type i hypersensitivity,biological_process,GO:0016068,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4105,type i interferon production,biological_process,GO:0032606,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4106,type ii diabetes mellitus,biological_process,,Unknown,,Unknown,biological_process,,39423| 39644,,,,WP1584,,,hsa04930,,,,,,,,,
4107,type ii interferon production,biological_process,GO:0032609,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4108,type ii interferon receptor binding,molecular_function,GO:0005133,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4109,type iv hypersensitivity,biological_process,GO:0001806,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4110,tyrosinase activity,molecular_function,GO:0004503,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4111,tyrosine 3-monooxygenase activity,molecular_function,GO:0004511,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4112,tyrosine hydroxylase deficiency,biological_process,,Unknown,,Unknown,biological_process,,1184967| 1338939,SMP0120562,,,,SMP0000497,,,,,,,,,,,
4113,tyrosine kinase inhibitors [moa],molecular_function,,Unknown,C2757011,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4114,tyrosine nitration,molecular_function,,Unknown,C4050156,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4115,tyrosine phosphorylation,molecular_function,,Unknown,C1519726,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4116,ubiquinol-cytochrome-c reductase activity,molecular_function,GO:0008121,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4117,ubiquinone binding,molecular_function,GO:0048039,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4118,ubiquitin binding,molecular_function,GO:0043130,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4119,ubiquitin c-terminal hydrolase activity,molecular_function,GO:0004843| GO:0004221,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4120,ubiquitin protein ligase activity,molecular_function,GO:0061630,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4121,ubiquitin-dependent erad pathway,biological_process,GO:0030433,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4122,ubiquitin-proteasomal pathway,molecular_function,,Unknown,C1519748,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4123,ubiquitin-protein ligase activity,molecular_function,GO:0004842| GO:0061630,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4124,ubiquitin-protein transferase activity,molecular_function,GO:0004842,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4125,ubiquitinyl hydrolase activity,molecular_function,GO:0101005| GO:0004843,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4126,ulcer,biological_process,,Unknown,C0041582,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4127,ulceration,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,,,PTW_0111226,,,,
4128,ump kinase activity,molecular_function,GO:0033862,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4129,unidimensional cell growth,biological_process,GO:0009826,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4130,unsaturated fatty acid biosynthetic process,biological_process,GO:0006636,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4131,upregulator,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4132,uptake,biological_process,,Unknown,C0243144,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4133,uracil binding,molecular_function,GO:0002058,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4134,urate transport,biological_process,GO:0015747,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4135,urea transport,biological_process,GO:0015840,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4136,urease activity,molecular_function,GO:0009039,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4137,urease inhibitors [moa],molecular_function,,Unknown,C2266864,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4138,uridylyltransferase activity,molecular_function,GO:0070569| GO:0008108,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4139,urinary incontinence,biological_process,,Unknown,C0042024,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4140,urinary stream,biological_process,,Unknown,C0232851,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4141,urine production,biological_process,,Unknown,C0683190,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4142,urokinase plasminogen activator receptor activity,molecular_function,GO:0030377,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4143,uterine smooth muscle contraction,biological_process,GO:0070471,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4144,utp-monosaccharide-1-phosphate uridylyltransferase activity,molecular_function,GO:0051748,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4145,uv-damage excision repair,biological_process,GO:0070914,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4146,v170a,molecular_function,,Unknown,C4698535,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4147,v600e mutation,molecular_function,,Unknown,C5214556,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4148,vaccine antigen,molecular_function,,Unknown,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4149,vancomycin biosynthetic process,biological_process,GO:0033072,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4150,vascular associated smooth muscle cell migration,biological_process,GO:1904738,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4151,vascular associated smooth muscle cell proliferation,biological_process,GO:1990874,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4152,vascular associated smooth muscle contraction,biological_process,GO:0014829,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4153,vascular endothelial cell proliferation,biological_process,GO:0101023,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4154,vascular endothelial growth factor binding,molecular_function,GO:0038085,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4155,vascular endothelial growth factor production,biological_process,GO:0010573,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4156,vascular endothelial growth factor receptor binding,molecular_function,GO:0005172,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4157,vascular endothelial growth factor receptor inhibitors [moa],molecular_function,,Unknown,C2267120,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4158,vascular endothelial growth factor receptor-2 signaling pathway,biological_process,GO:0036324,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4159,vascular endothelial growth factor receptor-3 signaling pathway,biological_process,GO:0036325,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4160,vascular endothelial growth factor signaling pathway,biological_process,GO:0038084,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4161,vascular permeability,biological_process,,Unknown,C0162337,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4162,vascular remodeling,biological_process,,Unknown,C3850148,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4163,vascular resistance,biological_process,,Unknown,C0042380,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4164,vascular stiffness,biological_process,,Unknown,C3178781,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4165,vasculogenesis,biological_process,GO:0001570,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4166,vaso-relaxation,biological_process,,Unknown,,Unknown,biological_process,,,,,,,,,,,,Pathway_f09cb025f6bcd2d299035b7ab208a16a,,,,,,
4167,vasoconstriction,biological_process,GO:0042310,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4168,vasodilation,biological_process,GO:0042311,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4169,vasopressin receptor activity,molecular_function,GO:0005000,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4170,vasopressin receptor antagonists [moa],molecular_function,,Unknown,C2916844,molecular_function,Unknown,,,,,,,,,,,,,,,,,,
4171,vasospasm,biological_process,,Unknown,C0085616,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4172,vegetative to reproductive phase transition of meristem,biological_process,GO:0010228,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4173,vegf signaling pathway,biological_process,,Unknown,,Unknown,biological_process,,1184494| 1361850,,P00056,,,,,,,,,P00056,,PA2032,,,
4174,venous stasis,biological_process,,Unknown,C4551518,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4175,venous thrombosis,biological_process,,Unknown,C0042487,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4176,ventricular dysfunction,biological_process,,Unknown,C0242973,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4177,"ventricular dysfunction, left",biological_process,,Unknown,C0242698,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4178,ventricular repolarization,biological_process,GO:0060307| GO:0098915,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4179,very-low-density lipoprotein particle assembly,biological_process,GO:0034379,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4180,vesicle budding from membrane,biological_process,GO:0006900,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4181,vesicle-mediated transport,biological_process,GO:0016192,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4182,vetispiradiene synthase activity,molecular_function,GO:0034003,molecular_function,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4183,viral capsid assembly,biological_process,GO:0019069,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4184,viral cell proliferation,biological_process,,Unknown,C1520002,biological_process,Unknown,,,,,,,,,,,,,,,,,,
4185,viral dna genome replication,biological_process,GO:0039693,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4186,viral entry into host cell,biological_process,GO:0046718,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4187,viral gene expression,biological_process,GO:0019080,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4188,viral genome replication,biological_process,GO:0019079,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
4189,viral life cycle,biological_process,GO:0019058,biological_process,,Unknown,Unknown,,,,,,,,,,,,,,,,,,
