FUNCTION_ID,FUNCTION_NAME,FUNCTION_TYPE,GO_ID,GO_TYPE,UMLS_ID,UMLS_TYPE,KEGG_ID
3790,sphingosine-1-phosphate receptor signaling pathway,biological_process,GO:0003376,biological_process,,Unknown,
3792,spinal reflex,biological_process,,Unknown,C0597502,biological_process,
3793,spindle assembly,biological_process,GO:0051225,biological_process,,Unknown,
3794,spindle assembly checkpoint signaling,biological_process,GO:0071173,biological_process,,Unknown,
3795,spindle checkpoint signaling,biological_process,GO:0031577,biological_process,,Unknown,
3796,spinocerebellar ataxia,biological_process,,Unknown,,Unknown,hsa05017
3797,spliceosome,molecular_function,,Unknown,,Unknown,hsa03040
3798,spongiosis,biological_process,,Unknown,C0702120,biological_process,
3799,spontaneous mutation,molecular_function,,Unknown,C0678939,molecular_function,
3800,spontaneous recovery,biological_process,,Unknown,C0234406,biological_process,
3801,sporangium germination,biological_process,GO:0075222,biological_process,,Unknown,
3802,spore germination,biological_process,GO:0009847,biological_process,,Unknown,
3803,sporulation,biological_process,GO:0043934| GO:0030437,biological_process,,Unknown,
3804,sporulation resulting in formation of a cellular spore,biological_process,GO:0030435| GO:0030437,biological_process,,Unknown,
3805,squalene monooxygenase activity,molecular_function,GO:0004506,molecular_function,,Unknown,
3806,squalene synthase activity,molecular_function,GO:0051996,molecular_function,,Unknown,
3810,stabilizer - function,biological_process,,Unknown,C0920880,biological_process,
3811,staphylococcus aureus infection,biological_process,,Unknown,,Unknown,hsa05150
3813,starch synthase activity,molecular_function,GO:0009011,molecular_function,,Unknown,
3814,startle response,biological_process,GO:0001964,biological_process,,Unknown,
3815,stasis,biological_process,,Unknown,C0333138,biological_process,
3816,stat3 signaling pathway,biological_process|molecular_function,,Unknown,C1514955,molecular_function,
3818,stearoyl-coa 9-desaturase activity,molecular_function,GO:0004768,molecular_function,,Unknown,
3819,stem cell differentiation,biological_process,GO:0048863,biological_process,,Unknown,
3820,stem cell factor receptor binding,molecular_function,GO:0005173,molecular_function,,Unknown,
3821,stem cell proliferation,biological_process,GO:0072089,biological_process,,Unknown,
3822,stenosis,biological_process,,Unknown,C1261287,biological_process,
3823,stereochemistry (molecular function),molecular_function,,Unknown,C3536948,molecular_function,
3824,"sterility, reproductive",biological_process,,Unknown,C4074771,biological_process,
3825,steroid 5-alpha-reductase activity,molecular_function,GO:0003865| GO:0050213,molecular_function,,Unknown,
3826,steroid binding,molecular_function,GO:0005496,molecular_function,,Unknown,
3827,steroid biosynthetic process,biological_process,GO:0006694,biological_process,,Unknown,
3828,sterol biosynthetic process,biological_process,GO:0016126,biological_process,,Unknown,
3829,sterol homeostasis,biological_process,GO:0055092,biological_process,,Unknown,
3830,sterol metabolic process,biological_process,GO:0016125,Unknown,,Unknown,
3831,sterol sensor activity,molecular_function,GO:0032935,molecular_function,,Unknown,
3832,steryl-sulfatase activity,molecular_function,GO:0004773,molecular_function,,Unknown,
3835,stk11 gene mutation,molecular_function,,Unknown,C4287907,molecular_function,
3836,store-operated calcium entry,biological_process,GO:0002115,biological_process,,Unknown,
3838,straining (finding),biological_process,,Unknown,C0442694,biological_process,
3839,stress fiber assembly,biological_process,GO:0043149,biological_process,,Unknown,
3842,stress-activated protein kinase signaling cascade,biological_process,GO:0031098,biological_process,,Unknown,
3843,stringent response,biological_process,GO:0015968,biological_process,,Unknown,
3844,structural constituent of ribosome,molecular_function,GO:0003735,molecular_function,,Unknown,
3845,substance distribution,biological_process,,Unknown,C1378698,biological_process,
3846,substance p receptor binding,molecular_function,GO:0031835,molecular_function,,Unknown,
3847,substrate interaction,molecular_function,,Unknown,C1515033,molecular_function,
3848,subtelomeric heterochromatin formation,biological_process,GO:0031509,biological_process,,Unknown,
3849,subtilisin bl,molecular_function,GO:0004291,molecular_function,,Unknown,
3850,succinate dehydrogenase (ubiquinone) activity,molecular_function,GO:0008177,molecular_function,,Unknown,
3851,succinate dehydrogenase activity,molecular_function,GO:0000104,molecular_function,,Unknown,
3852,succinylation,molecular_function,,Unknown,C4763479,molecular_function,
3853,succinylornithine transaminase activity,molecular_function,GO:0043825,molecular_function,,Unknown,
3854,sudden cardiac death,biological_process,,Unknown,C0085298,biological_process,
3855,sudden death,biological_process,,Unknown,C0011071,biological_process,
3856,sulfate binding,molecular_function,GO:0043199,molecular_function,,Unknown,
3857,sulfate reduction,biological_process,GO:0019419,biological_process,,Unknown,
3858,sulfate transport,biological_process,GO:0008272,biological_process,,Unknown,
3859,sulfide production,biological_process,GO:0070218,biological_process,,Unknown,
3860,sulfur amino acid metabolic process,biological_process,GO:0000096,biological_process,,Unknown,
3861,sulfur oxidation,biological_process,GO:0019417,biological_process,,Unknown,
3862,sulfur oxygenase reductase activity,molecular_function,GO:0043826| GO:0033755,molecular_function,,Unknown,
3863,sulfuric ester hydrolase activity,molecular_function,GO:0008484| GO:0004065,molecular_function,,Unknown,
3864,summation (function),biological_process,,Unknown,C0234108,biological_process,
3866,sumoylation pathway,molecular_function,,Unknown,C1515052,molecular_function,
3867,superoxide anion generation,biological_process,GO:0042554,biological_process,,Unknown,
3868,superoxide dismutase activity,molecular_function,GO:0004784,molecular_function,,Unknown,
3869,superoxide-generating nad(p)h oxidase activity,molecular_function,GO:0016175,molecular_function,,Unknown,
3870,supination,biological_process,,Unknown,C0038845,biological_process,
3871,suppression by virus of host cell lysis in response to superinfection,biological_process,GO:0039639,biological_process,,Unknown,
3874,"suppression, genetic",molecular_function,,Unknown,C0038855,molecular_function,
3875,suppressor mutation,molecular_function,,Unknown,C0038859,molecular_function,
3876,surgical wound infection,biological_process,,Unknown,C0038941,biological_process,
3878,swim bladder formation,biological_process,GO:0048797,biological_process,,Unknown,
3879,symbiont defense to host-produced phytoalexin,biological_process,GO:0052165,biological_process,,Unknown,
3880,symbiont-mediated suppression of host defense-related programmed cell death,biological_process,GO:0034054,biological_process,,Unknown,
3881,synapse assembly,biological_process,GO:0007416,biological_process,,Unknown,
3882,synaptic potentials,biological_process,,Unknown,C0205855,biological_process,
3883,synaptic transmission,biological_process,GO:0019226| GO:0007268,biological_process,,Unknown,
3884,synaptic vesicle endocytosis,biological_process,GO:0048488,biological_process,,Unknown,
3885,syncytium formation,biological_process,GO:0006949,biological_process,,Unknown,
3886,synergism,molecular_function,,Unknown,C0599739,molecular_function,
3887,synergist,biological_process,,Unknown,C0920877,biological_process,
3891,synthetic lethality,biological_process,,Unknown,C4280020,biological_process,
3893,systemic acquired resistance,biological_process,GO:0009627,Unknown,,Unknown,
3894,systemic inflammatory response,biological_process,,Unknown,C3554550,biological_process,
3895,systemic lupus erythematosus,biological_process,,Unknown,,Unknown,hsa05322
3896,systole,biological_process,,Unknown,C0039155,biological_process,
3897,t cell activation,biological_process,GO:0042110,biological_process,,Unknown,
3898,t cell apoptotic process,biological_process,GO:0070231,biological_process,,Unknown,
3899,t cell chemotaxis,biological_process,GO:0010818,biological_process,,Unknown,
3900,t cell costimulation,biological_process,GO:0031295,biological_process,,Unknown,
3901,t cell cytokine production,biological_process,GO:0002369,biological_process,,Unknown,
3902,t cell differentiation,biological_process,GO:0030217,biological_process,,Unknown,
3903,t cell migration,biological_process,GO:0072678,biological_process,,Unknown,
3904,t cell proliferation,biological_process,GO:0042098,biological_process,,Unknown,
3906,t-cell exhaustion,biological_process,,Unknown,C5690906,biological_process,
3907,t-cell receptor activation,molecular_function,,Unknown,C1515144,molecular_function,
3908,t-helper 1 type immune response,biological_process,GO:0042088,biological_process,,Unknown,
3909,t-helper cell differentiation,biological_process,GO:0042093,biological_process,,Unknown,
3911,t315i mutation,molecular_function,,Unknown,C3889036,molecular_function,
3912,t54a,molecular_function,,Unknown,C4698530,molecular_function,
3913,tachykinin receptor binding,molecular_function,GO:0071861,molecular_function,,Unknown,
3914,tachyphylaxis,biological_process,,Unknown,C0039242,biological_process,
3915,tactile stimulus,biological_process,,Unknown,C5708136,biological_process,
3916,tandem duplication,biological_process,,Unknown,C4698112,biological_process,
3918,tau-protein kinase activity,molecular_function,GO:0050321,molecular_function,,Unknown,
3919,taurine-pyruvate aminotransferase activity,molecular_function,GO:0031299,molecular_function,,Unknown,
3920,taurochenodeoxycholate 6alpha-hydroxylase activity,molecular_function,GO:0033780,molecular_function,,Unknown,
3923,tear secretion,biological_process,GO:0070075,biological_process,,Unknown,
3924,teichoic acid biosynthetic process,biological_process,GO:0019350,biological_process,,Unknown,
3925,telomerase activity,molecular_function,GO:0003720,molecular_function,,Unknown,
3926,telomerase inhibitor activity,biological_process|molecular_function,GO:0010521| GO:0051974,biological_process|molecular_function,,Unknown,
3927,telomere maintenance,biological_process,GO:0000723,biological_process,,Unknown,
3928,telomere shortening,biological_process,,Unknown,C1515263,biological_process,
3929,temperature homeostasis,biological_process,GO:0001659,biological_process,,Unknown,
3930,teratogenesis,biological_process,,Unknown,C0232910,biological_process,
3931,tetanic contraction,biological_process,,Unknown,C0269841,biological_process,
3934,tetrahydrobiopterin binding,molecular_function,GO:0034617,molecular_function,,Unknown,
3935,tetraploidy,biological_process,,Unknown,C0333694,biological_process,
3936,tetrapyrrole binding,molecular_function,GO:0046906,molecular_function,,Unknown,
3938,th17 cell differentiation,biological_process,,Unknown,,Unknown,hsa04659
3940,therapeutic uses,biological_process,,Unknown,C1258064,biological_process,
3941,thermoception,biological_process,GO:0050955,biological_process,,Unknown,
3942,thermogenesis,biological_process,,Unknown,C0018841,biological_process,hsa04714
3943,theta rhythm,biological_process,,Unknown,C0039829,biological_process,
3944,thiamine transport,biological_process,GO:0015888,biological_process,,Unknown,
