ORGANISM_ID,ORGANISM_NAME,NCBI_TEXONOMY_ID
5402,Nais <Oligochaeta>,74730
5403,Paramecium bursaria,74790
5404,Pachysandra terminalis,74825
5405,Dolichospermum,748770
5406,king salmon,74940
5407,Stagonosporopsis cucurbitacearum,749889
5408,Isoptera,7499
5409,fleas,7509
5410,Modulus,75127
5411,Ctenocephalides felis,7515
5412,Sphaerospermopsis,752201
5413,Hemiptera,7524
5414,Menisporopsis,752603
5415,Menisporopsis theobromae,752604
5416,Ariopsis felis,75286
5417,Heliofungia actiniformis,75303
5418,Hellula undalis,753185
5419,seed bugs,7533
5420,Lindera <moth>,753480
5421,Oncopeltus fasciatus,7536
5422,Colorado potato beetle,7539
5423,Terrazoanthus,754180
5424,Aspergillus duricaulis,75552
5425,Aspergillus viridinutans,75553
5426,Pseudomonas libanensis,75588
5427,yarrow,756482
5428,Aspergillus sydowii,75750
5429,Echinodermata,7586
5430,starfish,7588
5431,Pasteurella sp.,759
5432,Patiria pectinifera,7594
5433,Mannheimia haemolytica,75985
5434,Typhlodromips swirskii,759916
5435,Botryosphaeria berengeriana f. sp. pyricola,760146
5436,North Pacific seastar,7602
5437,Chinese knotweed,76025
5438,wild buckwheat,76029
5439,Marthasterias,7608
5440,Marthasterias glacialis,7609
5441,Asarum sieboldii,76098
5442,Alloprevotella tannerae,76122
5443,Plumbago zeylanica,76149
5444,brittle stars,7618
5445,Ophiocoma,7622
5446,Idea,76236
5447,sea urchins,7625
5448,sensitive-plant,76306
5449,Caulerpa taxifolia,76313
5450,Caulerpa racemosa,76317
5451,Tricholoma terreum,76328
5452,Ceratobasidium cereale,76351
5453,Hesperocyparis macrocarpa,76352
5454,Arbacia,7639
5455,Cunninghamella echinulata,76405
5456,Echinus esculentus,7648
5457,Hemicentrotus pulcherrimus,7650
5458,Lytechinus pictus,7653
5459,Lytechinus variegatus,7654
5460,common urchin,7656
5461,Pyrenopeziza brassicae,76659
5462,Mesocentrotus nudus,7666
5463,Strongylocentrotus intermedius,7667
5464,purple urchin,7668
5465,Dichotella,767258
5466,Dichotella gemmacea,767270
5467,Subergorgia suberosa,767284
5468,Echinacea <Echinodermata>,7674
5469,Malassezia globosa,76773
5470,Cliona,76785
5471,Solibacillus silvestris,76853
5472,Streptococcus constellatus,76860
5473,Clausena excavata,76959
5474,Atalantia buxifolia,76974
5475,Malassezia pachydermatis,77020
5476,Rosellinia necatrix,77044
5477,holothurians,7705
5478,Idesia polycarpa,77057
5479,Halomonas aquamarina,77097
5480,Tunicata,7712
5481,Ascidiacea,7713
5482,Dendroctonus ponderosae,77166
5483,Erylus,77180
5484,Penares,77185
5485,Microsporum ferrugineum,77205
5486,Halocynthia roretzi,7729
5487,Herdmania <sea squirt>,7732
5488,red throated ascidian,7733
5489,Epilachna,77530
5490,Paraixeris denticulata,77561
5491,Mycobacterium tuberculosis complex,77643
5492,Sida,77655
5493,Coxiella burnetii,777
5494,silverleaf whitefly,77855
5495,Torpedo,7786
5496,Torpedo californica,7787
5497,Psychotria rubra,77895
5498,Japanese red pine,77912
5499,Oidiodendron,78141
5500,Oidiodendron truncatum,78155
5501,Rickettsia prowazekii,782
5502,Glaucidium,78216
5503,Abies sachalinensis,78264
5504,Coniothyrium,78388
5505,Beesia calthifolia,78478
5506,Aphidius colemani,78482
5507,Streptococcus viridans,78535
5508,Orobanche cernua var. cumana,78542
5509,skates,7858
5510,Betula platyphylla,78630
5511,Bletilla striata,78707
5512,Thapsia garganica,79022
5513,Chrysosporium undulatum,79086
5514,Podosphaera leucotricha,79249
5515,Podosphaera aphanis,79252
5516,Streptomyces castaneoglobisporus,79261
5517,Inonotus linteus,79320
5518,eels,7933
5519,Cyprinidae,7953
5520,zebra fish,7955
5521,Carassius,7956
5522,goldfish,7957
5523,Cyprinus carpio,7962
5524,Stachylidium,796327
5525,Microtus ochrogaster,79684
5526,Avian erythroblastosis virus (strain ES4),79685
5527,Separata,79796
5528,Coniochaeta,79808
5529,Ascotricha,79810
5530,Chaetomium aureum,79815
5531,Setophoma terrestris,798162
5532,Mycosphaerella nawae,798215
5533,Ptilocaulis spiculifer,798311
5534,Heteropogon contortus,79849
5535,Bacillus clausii,79880
5536,oriental liver fluke,79923
5537,Erwinia pyrifoliae,79967
5538,Nitrosomonas sp. TK794,79974
5539,channel catfish,7998
5540,Electrophorus,8004
5541,electric eel,8005
5542,salmonids,8015
5543,chum salmon,8018
5544,Oncorhynchus mykiss,8022
5545,mustard beetle,80249
5546,Bursera fagaroides,80299
5547,Bursera microphylla,80317
5548,palo mulato,80326
5549,ubos,80338
5550,Imperata cylindrica,80369
5551,Capsicum chinense,80379
5552,Gadus morhua,8049
5553,Melanogaster,80614
5554,Atlantic hake,8063
5555,Coniophora puteana,80637
5556,Pulveroboletus ravenelii,80668
5557,Serpula,80744
5558,melon aphid,80765
5559,Poecilia reticulata,8081
5560,Fragum,80820
5561,Streptomyces cyanogenus,80860
5562,Delftia acidovorans,80866
5563,Colletotrichum higginsianum,80884
5564,medaka,8090
5565,Chlamydia,810
5566,Pseudoalteromonas elyakovii,81037
5567,Oligoporus,81047
5568,Perenniporia,81049
5569,Poria,81051
5570,Wolfiporia cocos,81056
5571,Cephalosporium,81097
5572,largemouth tilapia,8127
5573,Nile tilapia,8128
5574,Chlamydia trachomatis,813
5575,Oreochromis,8139
5576,Alopecurus myosuroides,81473
5577,Clathria,81539
5578,Leucetta,81545
5579,Ruegeria atlantica,81569
5580,Bacteroides,816
5581,Japanese seabass,8164
5582,Bacteroides fragilis,817
5583,Galtonia candicans,81751
5584,Bacteroides thetaiotaomicron,818
5585,Arthroderma cajetani,81846
5586,Trichophyton quinckeanum,81847
5587,Podosphaera aphanis var. aphanis,81920
5588,Bacteroides uniformis,820
5589,Ornithogalum longebracteatum,82047
5590,Microsporum canis,82078
5591,Aralia elata,82095
5592,Eleutherococcus senticosus,82096
5593,Bacteroides vulgatus,821
5594,Atopobium vaginae,82135
5595,Polianthes tuberosa,82206
5596,Polygonatum odoratum,82207
5597,Lycoris traubii,82237
5598,Zephyranthes candida,82257
5599,Parabacteroides distasonis,823
5600,Campylobacter gracilis,824
5601,Trillium tschonoskii,82502
5602,Trichosporon asahii,82508
5603,Trichosporon domesticum,82514
5604,Trichosporon inkin,82517
5605,Trichosporon jirovecii,82518
5606,Trichosporon loubieri,82519
5607,Trichosporon mucoides,82522
5608,Trichosporon ovoides,82524
5609,saffron crocus,82528
5610,Cydia pomonella,82600
5611,Human coxsackievirus B2,82639
5612,winter flounder,8265
5613,Campylobacter ureolyticus,827
5614,Orius strigicollis,82748
5615,Carnation vein mottle virus,82847
5616,Amphibia,8292
5617,Pythium middletonii,82940
5618,Pythium rostratum,82947
5619,Ambystoma,8295
5620,axolotl,8296
5621,Butyrivibrio fibrisolvens,831
5622,Amphiuma tridactylum,8313
5623,Bassia scoparia,83154
5624,Phomopsis asparagi,83181
5625,Diaporthe rudis,83185
5626,Diaporthe citri,83186
5627,Diaporthe nomurai,83188
5628,roughskin newts,8320
5629,roughskin newt,8321
5630,Tyromyces,83249
5631,firebelly newts,8329
5632,Streptomyces armeniacus,83291
5633,Mycobacterium tuberculosis CDC1551,83331
5634,Mycobacterium tuberculosis strain H37Rv,83332
5635,Escherichia coli K-12,83333
5636,Escherichia coli O157:H7,83334
5637,Pseudocercospora fijiensis,83344
5638,frogs,8342
5639,Avena sterilis,83444
5640,Avena sterilis subsp. ludoviciana,83445
5641,Cystobacter ferrugineus,83449
5642,Cystobacter violaceus,83451
5643,Myxococcus virescens,83456
5644,Corallococcus,83461
5645,Xenopus,8353
5646,African clawed frog,8355
5647,Chlamydia psittaci,83554
5648,Chlamydophila abortus,83555
5649,Chlamydia pneumoniae,83558
5650,Xenopus sp.,8356
5651,Porphyromonas,836
5652,Orius insidiosus,83647
5653,Nonomuraea,83681
5654,Porphyromonas gingivalis,837
5655,Crinia georgiana,8374
5656,Toronia toru,83747
5657,Prevotella,838
5658,Polygonum cuspidatum,83819
5659,true toads,8382
5660,Bufo,8383
5661,Rhinella marina,8386
5662,Boehmeria nivea,83906
5663,sheep scab mite,83912
5664,riparian frogs,8397
5665,Rana,8399
5666,Prevotella loescheii,840
5667,bullfrogs,8400
5668,Pelophylax esculentus,8401
5669,Clostridium disporicum,84024
5670,Flavonifractor plautii,84027
5671,Rana pipiens,8404
5672,laughing frog,8406
5673,European common frog,8407
5674,Glandirana rugosa,8410
5675,Slackia exigua,84109
5676,Eggerthella lenta,84112
5677,Gemella sanguinis,84135
5678,Cercospora kikuchii,84275
5679,Brachypoda,84332
5680,Neoseiulus fallacis,84385
5681,Typhlodromus pyri,84387
5682,American bell toad,8439
5683,Wolinella succinogenes,844
5684,Sanicula lamelligera,84533
5685,Camponotus japonicus,84547
5686,Camponotus kiusiuensis,84548
5687,Verrucosispora,84593
5688,Proteus inconstans,84631
5689,Aspergillus pulverulentus,84679
5690,Pseudozyma antarctica,84753
5691,Fusobacterium,848
5692,Stenostomum acutatum,84956
5693,Fusobacterium mortiferum,850
5694,Streptomycetineae,85011
5695,Arthrobacter chlorophenolicus,85085
5696,Fusobacterium nucleatum,851
5697,southern catalpa,85179
5698,Celastrus orbiculatus,85181
5699,Dioscorea polygonoides,85194
5700,bay laurel,85223
5701,Melianthus major,85230
5702,Morus nigra,85232
5703,Rinorea bengalensis,85259
5704,Stemona japonica,85282
5705,jian gen shu,85283
5706,southern green stink bug,85310
5707,Taenia pisiformis,85432
5708,Delphinium grandiflorum,85439
5709,Artemia salina,85549
5710,Citrus reticulata,85571
5711,Adoxophyes,85584
5712,Adoxophyes honmai,85585
5713,Fusibacterium pseudonecrophorum,856
5714,Tsuga diversifolia,85622
5715,Alcaligenes xylosoxydans,85698
5716,Serpentes,8570
5717,Angelica gigas,85712
5718,Stylissa carteri,85779
5719,Acanthella,85782
5720,Cymbastela,85785
5721,Ptilocaulis,85789
5722,Reniochalina stalagmitis,85792
5723,Fusobacterium necrogenes,858
5724,Dragmacidon reticulatum,85803
5725,Astrosclera willeyana,85810
5726,Phakellia,85813
5727,Pestalotiopsis microspora,85828
5728,Stephanotis floribunda,85838
5729,Chrysosporium tropicum,85852
5730,Magnolia officinalis,85864
5731,Oesophagostomum columbianum,85896
5732,Fusibacterium necrophorum,859
5733,Kirschsteiniothelia,85916
5734,Nais <fungus>,85919
5735,Diplodia mutila,85927
5736,Ophioceras venezuelense,85945
5737,Callitropsis nootkatensis,85954
5738,hybrid yew,85957
5739,Helicobacter pylori strain 26695,85962
5740,Helicobacter pylori J99,85963
5741,Boletinus,85972
5742,Boletinus cavipes,85973
5743,Omphalotus illudens,85975
5744,Chlamydia pecorum,85991
5745,Corona,859912
5746,Mycale,86015
5747,Oculimacula yallundae,86028
5748,Xanthomonas citri subsp. malvacearum,86040
5749,Plakortis,86044
5750,Cladophialophora carrionii,86049
5751,Fonsecaea compacta,86057
5752,Cortinarius rubellus,86073
5753,Cortinarius brunneus,86082
5754,banded krait,8613
5755,Pseudomonas chlororaphis subsp. aurantiaca,86192
5756,Artemisia rupestris,86317
5757,Naja melanoleuca,8643
5758,Mozambique cobra,8644
5759,Naja kaouthia,8649
5760,Clavularia,86520
5761,Tubipora musica,86527
5762,Xenia,86539
5763,Briareum,86542
5764,deadman's fingers,86543
5765,Eunicea,86557
5766,Eunicea laciniata,86558
5767,Chinese cobra,8656
5768,Junceella,86560
5769,Palythoa,86596
5770,Rhizopus microsporus var. microsporus,86635
5771,Turbinaria <Phaeophyceae>,86656
5772,Turbinaria ornata,86657
5773,Magnolia baillonii,86754
5774,Ustilago nuda,86802
5775,Human herpesvirus 8 strain GK18,868565
5776,Rhodobium <aphid>,869314
5777,Daboia russelii,8707
5778,Ogataea angusta,870730
5779,Pichia sporocuriosa,87101
5780,cottonmouth,8715
5781,Agkistrodon piscivorus piscivorus,8716
5782,Desulfovibrio,872
5783,Bothrops asper,8722
5784,Bothrops jararaca,8724
5785,fer-de-lance,8725
5786,jararacussu,8726
5787,Parmelia,87260
5788,Crotalus adamanteus,8729
5789,Wolfiporia cocos,87299
5790,bushmaster,8752
5791,Cyclamen mirabile,87528
5792,Cyclamen persicum,87530
5793,Desulfovibrio desulfuricans,876
5794,Aves,8782
5795,Burkholderia cepacia complex,87882
5796,Burkholderia multivorans,87883
5797,Infundibulicybe catinus,880273
5798,ground-hemlock,88032
5799,Carpinus cordata,88034
5800,Selaginella moellendorffii,88036
5801,Protobothrops elegans,88086
5802,habu,88087
5803,Desulfovibrio vulgaris,881
5804,Hormoscilla,881023
5805,su-momo,88123
5806,Poterioochromonas malhamensis,88167
5807,Gea,88325
5808,Anas,8835
5809,mallard ducks,8839
5810,Anser sp.,8847
5811,greenhouse whitefly,88556
5812,Sio,88715
5813,Neurospora terricola,88718
5814,Korean pine,88728
5815,Chinese red pine,88730
5816,Influenza A virus (A/Brevig Mission/1/1918(H1N1)),88776
5817,Chenopodium ficifolium,887860
5818,Borrelia spielmanii,88916
5819,swifts,8893
5820,Apus,8894
5821,Eurasian swift,8895
5822,Blautia luti,89014
5823,Isaria farinosa,89141
5824,[Clostridium] hylemonae,89153
5825,pigeons,8930
5826,carrier pigeon,8932
5827,Descurainia sophia,89411
5828,falcons,8952
5829,Falco columbarius,8953
5830,Lemna paucicostata,89585
5831,Virgularia juncea,89596
5832,Acalycigorgia inermis,89600
5833,Ipomoea alba,89634
5834,Ipomoea aquatica,89636
5835,Ipomoea arborescens,89637
5836,Ipomoea asarifolia,89639
5837,Ipomoea lacunosa,89647
5838,Ipomoea pes-caprae,89656
5839,flying-saucers,89664
5840,Lolium rigidum,89674
5841,Phellinus xeranticus,89911
5842,Cladophialophora bantiana,89940
5843,Leptospira interrogans serovar Icterohaemorrhagiae,90062
5844,Buglossidium luteum,90071
5845,Desulfovibrio piger,901
5846,Moraxella canis,90239
5847,Cunninghamella bertholletiae,90251
5848,Saksenaea vasiformis,90258
5849,Rhizopus microsporus var. rhizopodiformis,90259
5850,Mucor ramosissimus,90264
5851,Rhizomucor variabilis,90265
5852,Apophysomyces elegans,90269
5853,Gallus,9030
5854,chicken,9031
5855,Salmonella enterica subsp. enterica serovar Typhi,90370
5856,Salmonella enterica subsp. enterica serovar Typhimurium,90371
5857,Deccan grass,90396
5858,barnyard grass,90397
5859,Cryptotomus roseus,90412
5860,Penicillium shearii,904690
5861,Chaetomium cochliodes,904709
5862,Panama,905818
5863,false flax,90675
5864,Cyberlindnera saturnus,907340
5865,Plakortis halichondrioides,908214
5866,Antipathozoanthus,908898
5867,Coturnix,9090
5868,common quail,9091
5869,Ioa,909703
5870,fathead minnow,90988
5871,Anthrenocerus,910045
5872,Meleagris,9102
5873,Meleagris gallopavo,9103
5874,Bacilli,91061
5875,Gastrodia elata,91201
5876,Juglans mandshurica,91218
5877,Conyza bonariensis,91242
5878,eastern daisy fleabane,91248
5879,Enterobacteriales,91347
5880,Curvularia australiensis,91365
5881,Nitrosomonas,914
5882,Neosartorya udagawae,91492
5883,Exserohilum,91493
5884,Nitrosomonas europaea,915
5885,Thamnocephalus platyurus,91582
5886,Penicillium abidjanum,91631
5887,Eupenicillium molle,91635
5888,Hericium erinaceus,91752
5889,Exophiala spinifera,91928
5890,Coniochaeta hoffmannii,91930
5891,Hortaea werneckii,91943
5892,Acidithiobacillus ferrooxidans,920
5893,Ara,9225
5894,Trochilidae,9242
5895,Venturia <ichneumonid wasp>,92443
5896,Podosphaera fuliginea,92473
5897,Metarhizium acridum,92637
5898,Streptomyces malaysiensis,92644
5899,American opossums,9265
5900,Rhyzopertha dominica,92692
5901,Sandaracinus amylolyticus,927083
5902,Epipedobates anthonyi,92728
5903,Epipedobates tricolor,92736
5904,Melo,927630
5905,Moloney murine leukemia virus isolate Shinnick,928306
5906,Pleosporales,92860
5907,Silybum marianum,92921
5908,Sarcandra glabra,92927
5909,Fischerella muscicola,92938
5910,Lindernia procumbens,929486
5911,Cladosporium sphaerospermum,92950
5912,Cryptococcus gastricus,92955
5913,Pieris rapae crucivora,930006
5914,Dietes bicolor,93015
5915,Poa annua,93036
5916,Staphylococcus aureus subsp. aureus NCTC 8325,93061
5917,Staphylococcus aureus subsp. aureus COL,93062
5918,Potorous,9309
5919,potoroo,9310
5920,carmine spider mite,93129
5921,Propolis,931589
5922,Perenniporia maackiae,933052
5923,Brassica rapa subsp. chinensis,93385
5924,Ostrinia furnacalis,93504
5925,armadillo,9359
5926,Simplicillium lamellicola,93593
5927,Dysosma versipellis,93611
5928,Setosphaeria turcica,93612
5929,hedgehogs,9363
5930,"moles, shrew-moles, and desmans",9373
5931,Catostemma fragrans,93749
5932,Corchorus olitorius,93759
5933,Suncus,9377
5934,Asian house shrew,9378
5935,Heritiera littoralis,93780
5936,Kleinhovia hospita,93784
5937,Malvaviscus arboreus,93788
5938,Gymnopus,93827
5939,Tineola bisselliella,93883
5940,Coturnix japonica,93934
5941,Chiroptera,9397
5942,crab spiders,94016
5943,Meta,94025
5944,Staphylococcus cohnii urealyticum,94138
5945,Genetta,94189
5946,Dendrobium nobile,94219
5947,Alpinia galanga,94327
5948,Zingiber officinale,94328
5949,Ehrlichia canis,944
5950,green rice leafhopper,94400
5951,Primates,9443
5952,Saccharomyces cerevisiae FL100,947036
5953,Callitrichinae,9480
5954,Callithrix,9481
5955,Callithrix jacchus,9483
5956,Fusarium proliferatum,948311
5957,Pilosa,948950
5958,Cingulata,948951
5959,Aotus trivirgatus,9505
5960,Cebus,9513
5961,black-capped capuchin,9515
5962,Nocardia beijingensis,95162
5963,Saimiri,9520
5964,common squirrel monkey,9521
5965,Old World monkeys,9527
5966,Wolbachia,953
5967,Trichothecium indicum,95326
5968,Nigrosabulum globosum,95328
5969,African green monkeys,9534
5970,macaque,9539
5971,Macaca arctoides,9540
5972,cynomolgus monkeys,9541
5973,Rhesus monkey,9544
5974,pig-tailed macaque,9545
5975,Burkholderia stabilis,95485
5976,Burkholderia cenocepacia,95486
5977,Wolbachia pipientis,955
5978,Anastrepha obliqua,95512
5979,Anastrepha striata,95521
5980,Papio,9554
5981,Kenya baboon,9555
5982,Papio hamadryas,9557
5983,Bothrops pauloensis,95649
5984,Stemphylium,95729
5985,Trichocolea mollissima,95765
5986,western gorilla,9593
5987,western lowland gorilla,9595
5988,Pan,9596
5989,raptorial gall midge,95972
5990,chimpanzee,9598
5991,Homo,9605
5992,Phalaris arundinacea,96050
5993,human,9606
5994,Canis,9611
5995,dog,9615
5996,Bacillus subtilis subsp. spizizenii,96241
5997,Ursidae,9632
5998,Nodulisporium,96453
5999,Ailuropoda melanoleuca,9646
6000,Urnula craterium,96586
6001,European mink,9666
6002,Eleutherococcus koreanus,96667
6003,European polecat,9668
6004,black ferret,9669
6005,cat family,9681
6006,Flabellifera,96841
6007,Felis catus,9685
6008,Panthera,9688
6009,lion,9689
6010,tiger,9694
6011,Selenomonas,970
6012,Heterodera schachtii,97005
6013,Trifolium alexandrinum,97006
